# Archivo de datos para el modelo de Enrutamiento de Vehículos (N=36 Clientes)

param N := 36;
param K := 16;
param T := 5;

param Q :=
1 5000
2 5000
3 5000
4 5000
5 10000
6 10000
7 10000
8 10000
9 10000
10 10000
11 15000
12 15000
13 15000
14 15000
15 15000
16 15000
;

# Demands
# Note i = 0 is the depot
param w :=
0 0
1 227
2 268
3 2450
4 2450
5 2450
6 2450
7 2450
8 2450
9 2450
10 2450
11 2450
12 178
13 277
14 277
15 277
16 277
17 227
18 227
19 227
20 268
21 268
22 268
23 178
24 194
25 194
26 194
27 194
28 194
29 277
30 277
31 277
32 277
33 277
34 277
35 277
36 194
;

param W :=
0 0
1 758
2 892
3 8166
4 8166
5 8166
6 8166
7 8166
8 8166
9 8166
10 8166
11 8166
12 594
13 924
14 924
15 924
16 924
17 758
18 758
19 758
20 892
21 892
22 892
23 594
24 646
25 646
26 646
27 646
28 646
29 924
30 924
31 924
32 924
33 924
34 924
35 924
36 646
;

param serv :=
0 0
1 31
2 31
3 47
4 47
5 47
6 47
7 47
8 47
9 47
10 47
11 47
12 31
13 31
14 31
15 31
16 31
17 31
18 31
19 31
20 31
21 31
22 31
23 31
24 31
25 31
26 31
27 31
28 31
29 31
30 31
31 31
32 31
33 31
34 31
35 31
36 31
;

param early :=
0 0
1 420
2 0
3 0
4 420
5 420
6 420
7 420
8 420
9 420
10 480
11 420
12 480
13 0
14 480
15 480
16 480
17 480
18 480
19 480
20 480
21 480
22 480
23 480
24 480
25 480
26 480
27 480
28 480
29 480
30 480
31 480
32 480
33 480
34 480
35 480
36 480
;

param late :=
0 1440
1 1200
2 1439
3 1439
4 930
5 960
6 870
7 870
8 960
9 1200
10 930
11 1200
12 930
13 1439
14 930
15 960
16 960
17 960
18 930
19 930
20 900
21 900
22 900
23 930
24 930
25 930
26 930
27 930
28 960
29 960
30 960
31 960
32 990
33 960
34 960
35 960
36 930
;

param duedate :=
0 5
1 5
2 5
3 5
4 5
5 5
6 5
7 5
8 5
9 5
10 5
11 5
12 5
13 5
14 5
15 5
16 5
17 5
18 5
19 5
20 5
21 5
22 5
23 5
24 5
25 5
26 5
27 5
28 5
29 5
30 5
31 5
32 5
33 5
34 5
35 5
36 5
;

# Matriz de Tiempo / Distancias (c[i,j])
# La matriz es de 37x37 (nodos 0 a 36)
param c :
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 :=
0 0.0000 98.1408 134.3251 8.2020 14.1710 3.8752 11.1624 20.0720 14.2528 61.1969 32.6847 17.4584 113.3704 201.8663 250.5926 178.1796 202.9617 92.3966 119.5205 76.4381 160.7732 183.1736 189.4096 162.9428 108.9702 86.7560 178.5801 121.5867 138.7473 194.0966 183.4843 205.4888 276.0873 202.8321 151.3111 167.9697 124.3894
1 98.1408 0.0000 164.8112 104.4296 85.1227 98.2102 87.6662 117.7276 111.0124 156.3614 127.1212 115.5585 183.8092 108.8963 157.1086 86.1447 106.3512 52.9907 44.7194 59.4890 197.6665 178.2863 251.2568 238.5692 135.8642 74.4153 148.6008 99.7496 145.4378 96.4425 86.1199 107.7998 185.0030 150.6123 66.9865 72.1552 72.6740
2 134.3251 164.8112 0.0000 129.1674 129.5199 130.4505 130.8955 131.3683 141.6343 125.3373 121.0250 134.5063 70.4612 212.3322 251.7824 193.5038 226.3989 198.4072 207.8346 189.7609 32.9225 68.0464 97.9329 108.7221 29.4265 90.7056 97.4880 80.4137 36.7961 241.5767 215.6899 235.3067 265.2667 140.8106 163.6923 197.5326 116.1197
3 8.2020 104.4296 129.1674 0.0000 19.3266 6.3479 16.7930 13.3559 13.6073 53.4894 24.6413 11.9990 105.6016 206.6824 255.3443 182.9747 208.4604 100.4988 127.2328 84.6206 154.7765 180.1314 181.7370 154.8277 104.6967 87.3679 177.6577 121.2705 135.4903 200.6715 189.2359 211.3256 280.3832 203.4863 155.4898 173.4015 126.4640
4 14.1710 85.1227 129.5199 19.3266 0.0000 13.2384 3.0589 32.6691 28.3900 72.0088 42.7007 30.8385 116.4181 187.8455 236.5561 164.1489 189.2605 84.7785 109.4870 70.1694 157.6904 174.3906 191.5845 168.0533 102.6738 74.2028 167.1300 109.6988 130.4872 181.4197 169.9560 192.0289 261.9507 189.9258 137.1530 154.2233 110.7018
