# Archivo de datos para el modelo de Enrutamiento de Vehículos (N=43 Clientes)

param N := 43;
param K := 9;
param T := 5;

param Q :=
1 5000
2 5000
3 5000
4 10000
5 10000
6 10000
7 15000
8 15000
9 15000
;

# Demands
# Note i = 0 is the depot
param w :=
0 0
1 664
2 664
3 664
4 664
5 664
6 664
7 502
8 502
9 502
10 502
11 502
12 502
13 502
14 622
15 622
16 622
17 622
18 622
19 622
20 934
21 934
22 400
23 3317
24 918
25 918
26 918
27 3675
28 601
29 601
30 601
31 766
32 766
33 766
34 766
35 766
36 766
37 766
38 766
39 4335
40 4335
41 4335
42 4335
43 265
;

param W :=
0 0
1 2215
2 2215
3 2215
4 2215
5 2215
6 2215
7 1672
8 1672
9 1672
10 1672
11 1672
12 1672
13 1672
14 2074
15 2074
16 2074
17 2074
18 2074
19 2074
20 3114
21 3114
22 1335
23 11057
24 3059
25 3059
26 3059
27 12251
28 2002
29 2002
30 2002
31 2552
32 2552
33 2552
34 2552
35 2552
36 2552
37 2552
38 2552
39 14450
40 14450
41 14450
42 14450
43 883
;

param serv :=
0 0
1 34
2 34
3 34
4 34
5 34
6 34
7 33
8 33
9 33
10 33
11 33
12 33
13 33
14 34
15 34
16 34
17 34
18 34
19 34
20 36
21 36
22 32
23 53
24 36
25 36
26 36
27 55
28 34
29 34
30 34
31 35
32 35
33 35
34 35
35 35
36 35
37 35
38 35
39 60
40 60
41 60
42 60
43 31
;

param early :=
0 0
1 480
2 480
3 480
4 480
5 480
6 480
7 480
8 480
9 480
10 480
11 480
12 0
13 480
14 480
15 480
16 480
17 480
18 480
19 480
20 480
21 480
22 480
23 480
24 480
25 480
26 480
27 480
28 480
29 480
30 480
31 480
32 480
33 480
34 480
35 480
36 480
37 480
38 480
39 480
40 420
41 480
42 420
43 480
;

param late :=
0 1440
1 1200
2 930
3 930
4 930
5 930
6 930
7 930
8 960
9 960
10 960
11 930
12 1439
13 960
14 960
15 1200
16 930
17 930
18 930
19 1170
20 1260
21 960
22 930
23 1200
24 960
25 960
26 960
27 960
28 960
29 960
30 960
31 930
32 930
33 930
34 930
35 930
36 930
37 930
38 930
39 930
40 960
41 930
42 960
43 960
;

param duedate :=
0 5
1 5
2 5
3 5
4 5
5 5
6 5
7 5
8 5
9 5
10 5
11 5
12 5
13 5
14 5
15 5
16 5
17 5
18 5
19 5
20 5
21 5
22 5
23 5
24 5
25 5
26 5
27 5
28 5
29 5
30 5
31 5
32 5
33 5
34 5
35 5
36 5
37 5
38 5
39 5
40 5
41 5
42 5
43 5
;

# Matriz de Tiempo / Distancias (c[i,j])
# La matriz es de 44x44 (nodos 0 a 43)
param c :
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 :=
0 0.0000 24.1888 30.4701 22.2156 19.9549 26.4555 19.4971 52.7653 49.3038 75.4530 72.5217 40.1080 63.4630 66.1164 75.8753 51.4659 39.4271 30.0340 57.1622 70.4589 76.2811 82.9595 49.0497 39.7618 38.0328 23.5262 44.8877 55.9980 60.7913 52.7137 56.5581 7.8110 17.7738 5.6207 19.2160 20.1014 11.5248 9.8044 15.6259 34.5890 35.5605 45.1223 57.2732 40.1080
1 24.1888 0.0000 23.0036 19.1878 11.2536 13.9911 33.3336 55.0272 43.9551 66.8917 69.1208 41.7937 60.7585 55.5143 78.0032 49.8697 47.5257 26.5168 62.1116 66.8417 57.2078 65.9381 59.1283 63.7438 61.6279 46.7306 68.2557 79.5288 83.5045 72.7162 78.0285 16.3827 33.1554 26.5591 32.1289 44.2886 30.5787 33.0158 37.1493 47.7414 52.1432 56.5706 68.0639 41.7937
2 30.4701 23.0036 0.0000 39.7550 31.9896 9.0533 48.0110 32.4579 21.3378 46.1380 46.4384 19.7645 37.8818 35.9562 99.5090 71.9442 66.0914 48.1457 82.4214 89.5199 77.1006 86.9146 77.0273 66.3565 65.9065 52.7593 72.9568 83.3983 89.4338 83.0366 86.3067 26.1165 46.8577 28.1712 22.2403 46.5431 27.6116 39.9244 33.9185 32.3350 39.1435 38.4466 48.5573 19.7645
3 22.2156 19.1878 39.7550 0.0000 8.0574 31.5470 17.8904 69.3818 61.0779 85.3141 86.0727 55.9638 77.3317 74.2478 59.7564 32.4354 28.4335 8.7504 43.1107 50.7313 55.3667 61.1702 40.1045 54.8402 51.5518 37.0282 57.2935 68.5224 70.7685 57.3295 63.8360 17.8216 18.7946 27.4975 39.3506 38.4222 33.3477 25.9254 37.8009 55.6154 57.5230 65.8146 77.9382 55.9638
