# Archivo de datos para el modelo de Enrutamiento de Vehículos (N=28 Clientes)

param N := 28;
param K := 9;
param T := 5;

param Q :=
1 5000
2 5000
3 5000
4 10000
5 10000
6 10000
7 15000
8 15000
9 15000
;

# Demands
# Note i = 0 is the depot
param w :=
0 0
1 490
2 236
3 236
4 236
5 143
6 143
7 1150
8 169
9 169
10 169
11 169
12 169
13 133
14 133
15 133
16 133
17 122
18 475
19 475
20 475
21 475
22 475
23 475
24 635
25 635
26 225
27 225
28 3057
;

param W :=
0 0
1 1633
2 785
3 785
4 785
5 476
6 476
7 3834
8 562
9 562
10 562
11 562
12 562
13 443
14 443
15 443
16 443
17 406
18 1582
19 1582
20 1582
21 1582
22 1582
23 1582
24 2118
25 2118
26 749
27 749
28 10190
;

param serv :=
0 0
1 33
2 31
3 31
4 31
5 30
6 30
7 38
8 31
9 31
10 31
11 31
12 31
13 30
14 30
15 30
16 30
17 30
18 33
19 33
20 33
21 33
22 33
23 33
24 34
25 34
26 31
27 31
28 51
;

param early :=
0 0
1 480
2 480
3 480
4 480
5 480
6 480
7 0
8 480
9 480
10 480
11 480
12 480
13 0
14 480
15 480
16 480
17 480
18 480
19 480
20 480
21 480
22 480
23 480
24 480
25 480
26 480
27 480
28 0
;

param late :=
0 1440
1 1260
2 930
3 930
4 930
5 930
6 930
7 1439
8 930
9 930
10 930
11 930
12 930
13 1439
14 930
15 930
16 930
17 930
18 930
19 960
20 930
21 930
22 960
23 1200
24 960
25 930
26 930
27 930
28 1439
;

param duedate :=
0 5
1 5
2 5
3 5
4 5
5 5
6 5
7 5
8 5
9 5
10 5
11 5
12 5
13 5
14 5
15 5
16 5
17 5
18 5
19 5
20 5
21 5
22 5
23 5
24 5
25 5
26 5
27 5
28 5
;

# Matriz de Tiempo / Distancias (c[i,j])
# La matriz es de 29x29 (nodos 0 a 28)
param c :
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 :=
0 0.0000 114.2441 71.1660 136.2619 158.8192 115.9237 129.4470 98.8913 125.1465 184.6669 190.3170 182.0949 108.2994 114.9507 113.1810 120.0692 58.5690 57.0147 47.9401 26.3558 18.7292 36.3524 69.7115 45.5750 64.9374 147.0259 116.1898 105.7662 74.5084
1 114.2441 0.0000 185.4088 229.6304 260.9959 31.7462 39.5051 68.6268 208.0432 273.8459 283.2530 259.6526 186.6891 110.9857 123.2172 146.4657 124.7917 148.1726 66.3873 109.7357 100.4135 80.1221 84.2106 79.5718 141.4491 256.9368 87.6518 88.8548 123.5178
2 71.1660 185.4088 0.0000 102.9305 108.6291 185.5040 198.6458 161.8607 107.3767 147.2049 147.8142 157.5909 102.0173 164.5488 156.9812 152.8430 95.5363 69.6572 119.0661 82.4160 86.5827 106.5474 128.8659 112.2229 86.6205 84.2288 174.3863 162.8474 112.3310
3 136.2619 229.6304 102.9305 0.0000 39.4550 215.1249 224.6829 176.5516 209.8015 240.7330 237.7364 256.8128 204.8527 153.4620 139.1638 119.9348 105.0155 83.4096 173.6273 160.3239 138.6915 155.6367 205.9734 180.6762 182.6268 159.4294 175.9430 165.4231 203.6138
4 158.8192 260.9959 108.6291 39.4550 0.0000 249.1576 259.5005 212.2421 209.0183 229.2946 224.0500 249.8869 208.1167 191.7856 177.8077 159.2140 138.3251 112.8233 201.0503 180.0964 165.0265 183.6984 227.3726 204.3651 194.5291 143.3565 213.3691 202.5224 218.6380
5 115.9237 31.7462 185.5040 215.1249 249.1576 0.0000 13.8555 42.3174 223.9062 288.9539 297.2140 277.8695 203.1191 82.9137 96.4494 120.7120 110.8366 137.6871 72.0444 118.6093 98.9989 79.5782 104.7463 92.0343 156.0978 262.6793 57.8629 61.1721 142.6333
6 129.4470 39.5051 198.6458 224.6829 259.5005 13.8555 0.0000 48.9117 237.5884 302.7106 311.0259 291.3587 216.7420 86.0312 100.4930 125.1878 121.3194 148.9358 85.8975 132.4644 112.2848 93.0966 117.6175 105.7617 169.8113 276.3197 59.7061 65.4053 155.8635
7 98.8913 68.6268 161.8607 176.5516 212.2421 42.3174 48.9117 0.0000 219.7203 282.1380 288.5859 275.9887 200.4677 42.4636 54.7522 78.6118 75.3348 104.3352 68.8134 110.8027 80.1832 65.8912 114.7678 92.9004 153.0943 243.7265 22.8979 20.3871 147.1001
8 125.1465 208.0432 107.3767 209.8015 209.0183 223.9062 237.5884 219.7203 0.0000 65.8718 76.2901 56.9484 21.5418 240.0782 237.9752 242.2106 179.3998 163.7699 153.6350 108.9190 142.8662 153.8784 124.6673 131.8950 67.8562 91.6502 239.3652 229.6727 85.7149
