# Archivo de datos para el modelo de Enrutamiento de Vehículos (N=42 Clientes)

param N := 42;
param K := 6;
param T := 5;

param Q :=
1 5000
2 5000
3 10000
4 10000
5 15000
6 15000
;

# Demands
# Note i = 0 is the depot
param w :=
0 0
1 74
2 175
3 227
4 268
5 2450
6 2450
7 2450
8 2450
9 2450
10 2450
11 2450
12 2450
13 2450
14 178
15 277
16 277
17 277
18 227
19 227
20 227
21 268
22 268
23 268
24 178
25 194
26 194
27 194
28 194
29 194
30 277
31 277
32 277
33 277
34 277
35 277
36 194
37 146
38 146
39 148
40 148
41 133
42 133
;

param W :=
0 0
1 247
2 583
3 758
4 892
5 8166
6 8166
7 8166
8 8166
9 8166
10 8166
11 8166
12 8166
13 8166
14 594
15 924
16 924
17 924
18 758
19 758
20 758
21 892
22 892
23 892
24 594
25 646
26 646
27 646
28 646
29 646
30 924
31 924
32 924
33 924
34 924
35 924
36 646
37 485
38 485
39 495
40 495
41 443
42 443
;

param serv :=
0 0
1 30
2 31
3 31
4 31
5 47
6 47
7 47
8 47
9 47
10 47
11 47
12 47
13 47
14 31
15 31
16 31
17 31
18 31
19 31
20 31
21 31
22 31
23 31
24 31
25 31
26 31
27 31
28 31
29 31
30 31
31 31
32 31
33 31
34 31
35 31
36 31
37 31
38 31
39 31
40 31
41 30
42 30
;

param early :=
0 0
1 480
2 480
3 420
4 0
5 0
6 420
7 420
8 420
9 420
10 420
11 420
12 480
13 420
14 480
15 0
16 480
17 480
18 480
19 480
20 480
21 480
22 480
23 480
24 480
25 480
26 480
27 480
28 480
29 480
30 480
31 480
32 480
33 480
34 480
35 480
36 480
37 480
38 480
39 480
40 480
41 480
42 480
;

param late :=
0 1440
1 960
2 960
3 1200
4 1439
5 1439
6 930
7 960
8 870
9 870
10 960
11 1200
12 930
13 1200
14 930
15 1439
16 960
17 960
18 960
19 930
20 930
21 900
22 900
23 900
24 930
25 930
26 930
27 930
28 930
29 960
30 960
31 960
32 960
33 960
34 960
35 960
36 930
37 930
38 930
39 960
40 960
41 930
42 960
;

param duedate :=
0 5
1 5
2 5
3 5
4 5
5 5
6 5
7 5
8 5
9 5
10 5
11 5
12 5
13 5
14 5
15 5
16 5
17 5
18 5
19 5
20 5
21 5
22 5
23 5
24 5
25 5
26 5
27 5
28 5
29 5
30 5
31 5
32 5
33 5
34 5
35 5
36 5
37 5
38 5
39 5
40 5
41 5
42 5
;

# Matriz de Tiempo / Distancias (c[i,j])
# La matriz es de 43x43 (nodos 0 a 42)
param c :
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 :=
0 0.0000 126.8523 147.1345 92.5188 73.2916 94.8449 84.5544 92.4727 87.1698 104.0311 108.2986 122.3754 101.8440 105.2210 111.0719 147.8797 126.6150 158.8221 131.9955 136.5523 126.8767 106.1816 93.6511 166.1987 163.7226 45.8375 18.2745 82.8922 27.1248 54.2933 169.7980 145.7336 166.5105 110.9374 95.6819 127.4001 49.4625 135.9599 144.9189 184.9315 173.1800 170.9154 147.2823
1 126.8523 0.0000 115.7621 198.2611 115.4202 219.4856 211.1386 217.9982 213.6422 226.6958 233.0929 233.4878 220.9068 228.6377 185.8456 179.8160 172.4860 200.6875 248.2218 241.2362 247.4924 123.1713 47.4515 191.0786 217.3709 122.8352 140.5063 49.6636 104.5826 88.1503 232.1574 200.9521 212.5035 70.3190 154.8145 187.1775 125.6635 60.4229 89.9307 145.4529 190.9860 110.2163 131.4441
2 147.1345 115.7621 0.0000 158.6465 188.5864 232.5276 216.4998 228.1755 219.5516 244.2640 244.4810 268.7999 245.6338 244.2854 250.5966 81.4929 87.8289 103.2592 210.4813 188.7175 218.0764 211.7182 140.4973 283.4781 296.7723 176.7994 147.1109 94.2220 121.6549 151.7907 142.1749 113.0960 115.1344 50.3518 92.2929 107.7347 106.0643 173.7271 201.4528 257.2084 286.4928 224.4138 235.1656
3 92.5188 198.2611 158.6465 0.0000 164.8112 104.4296 85.1227 98.2102 87.6662 117.7276 111.0124 156.3614 127.1212 115.5585 183.8092 108.8963 86.1447 106.3512 52.9907 44.7194 59.4890 197.6665 178.2863 251.2568 238.5692 135.8642 74.4153 148.6008 99.7496 145.4378 96.4425 86.1199 107.7998 150.6123 66.9865 72.1552 72.6740 223.2312 235.8850 277.4497 259.5202 262.2811 239.5530
