# Archivo de datos para el modelo de Enrutamiento de Vehículos (N=45 Clientes)

param N := 45;
param K := 3;
param T := 5;

param Q :=
1 5000
2 10000
3 15000
;

# Demands
# Note i = 0 is the depot
param w :=
0 0
1 548
2 985
3 985
4 158
5 158
6 388
7 538
8 538
9 538
10 649
11 1098
12 1098
13 1098
14 1098
15 1098
16 1098
17 1098
18 1098
19 1098
20 1098
21 1098
22 524
23 410
24 410
25 410
26 410
27 201
28 201
29 201
30 201
31 201
32 201
33 201
34 237
35 237
36 237
37 237
38 237
39 237
40 601
41 601
42 601
43 601
44 601
45 601
;

param W :=
0 0
1 1827
2 3282
3 3282
4 527
5 527
6 1294
7 1793
8 1793
9 1793
10 2163
11 3659
12 3659
13 3659
14 3659
15 3659
16 3659
17 3659
18 3659
19 3659
20 3659
21 3659
22 1745
23 1366
24 1366
25 1366
26 1366
27 671
28 671
29 671
30 671
31 671
32 671
33 671
34 790
35 790
36 790
37 790
38 790
39 790
40 2002
41 2002
42 2002
43 2002
44 2002
45 2002
;

param serv :=
0 0
1 33
2 36
3 36
4 31
5 31
6 32
7 33
8 33
9 33
10 34
11 37
12 37
13 37
14 37
15 37
16 37
17 37
18 37
19 37
20 37
21 37
22 33
23 32
24 32
25 32
26 32
27 31
28 31
29 31
30 31
31 31
32 31
33 31
34 31
35 31
36 31
37 31
38 31
39 31
40 34
41 34
42 34
43 34
44 34
45 34
;

param early :=
0 0
1 480
2 480
3 480
4 480
5 480
6 480
7 480
8 480
9 480
10 480
11 0
12 480
13 480
14 480
15 480
16 480
17 480
18 480
19 480
20 480
21 480
22 480
23 0
24 480
25 480
26 480
27 480
28 480
29 480
30 480
31 480
32 480
33 480
34 480
35 480
36 480
37 480
38 480
39 480
40 480
41 480
42 480
43 480
44 0
45 480
;

param late :=
0 1440
1 960
2 960
3 1200
4 960
5 1200
6 960
7 960
8 960
9 960
10 960
11 1439
12 960
13 960
14 960
15 960
16 960
17 960
18 960
19 960
20 960
21 930
22 1200
23 1439
24 960
25 960
26 960
27 1200
28 930
29 960
30 960
31 960
32 960
33 960
34 1200
35 960
36 960
37 960
38 960
39 960
40 960
41 960
42 960
43 960
44 1439
45 960
;

param duedate :=
0 5
1 5
2 5
3 5
4 5
5 5
6 5
7 5
8 5
9 5
10 5
11 5
12 5
13 5
14 5
15 5
16 5
17 5
18 5
19 5
20 5
21 5
22 5
23 5
24 5
25 5
26 5
