# Archivo de datos para el modelo de Enrutamiento de Vehículos (N=46 Clientes)

param N := 46;
param K := 12;
param T := 5;

param Q :=
1 5000
2 5000
3 5000
4 5000
5 10000
6 10000
7 10000
8 10000
9 15000
10 15000
11 15000
12 15000
;

# Demands
# Note i = 0 is the depot
param w :=
0 0
1 985
2 985
3 1106
4 1106
5 1106
6 1106
7 1106
8 1106
9 158
10 158
11 919
12 919
13 919
14 388
15 538
16 538
17 538
18 649
19 649
20 649
21 649
22 1098
23 1098
24 1098
25 1098
26 1098
27 1098
28 1098
29 1098
30 1098
31 1098
32 1098
33 524
34 410
35 410
36 410
37 410
38 983
39 983
40 201
41 201
42 201
43 201
44 201
45 201
46 201
;

param W :=
0 0
1 3282
2 3282
3 3688
4 3688
5 3688
6 3688
7 3688
8 3688
9 527
10 527
11 3064
12 3064
13 3064
14 1294
15 1793
16 1793
17 1793
18 2163
19 2163
20 2163
21 2163
22 3659
23 3659
24 3659
25 3659
26 3659
27 3659
28 3659
29 3659
30 3659
31 3659
32 3659
33 1745
34 1366
35 1366
36 1366
37 1366
38 3278
39 3278
40 671
41 671
42 671
43 671
44 671
45 671
46 671
;

param serv :=
0 0
1 36
2 36
3 37
4 37
5 37
6 37
7 37
8 37
9 31
10 31
11 36
12 36
13 36
14 32
15 33
16 33
17 33
18 34
19 34
20 34
21 34
22 37
23 37
24 37
25 37
26 37
27 37
28 37
29 37
30 37
31 37
32 37
33 33
34 32
35 32
36 32
37 32
38 36
39 36
40 31
41 31
42 31
43 31
44 31
45 31
46 31
;

param early :=
0 0
1 480
2 480
3 480
4 480
5 480
6 480
7 480
8 480
9 480
10 480
11 480
12 480
13 480
14 480
15 480
16 480
17 480
18 480
19 480
20 480
21 0
22 0
23 480
24 480
25 480
26 480
27 480
28 480
29 480
30 480
31 480
32 480
33 480
34 0
35 480
36 480
37 480
38 480
39 0
40 480
41 480
42 480
43 480
44 480
45 480
46 480
;

param late :=
0 1440
1 960
2 1200
3 960
4 960
5 960
6 960
7 960
8 960
9 960
10 1200
11 960
12 960
13 960
14 960
15 960
16 960
17 960
18 960
19 960
20 960
21 1439
22 1439
23 960
24 960
25 960
26 960
27 960
28 960
29 960
30 960
31 960
32 930
33 1200
34 1439
35 960
36 960
37 960
38 930
39 1439
40 1200
41 930
42 960
43 960
44 960
45 960
46 960
;

param duedate :=
0 5
1 5
2 5
3 5
4 5
5 5
6 5
7 5
8 5
9 5
10 5
11 5
12 5
13 5
14 5
15 5
16 5
17 5
18 5
19 5
20 5
21 5
22 5
23 5
24 5
25 5
26 5
27 5
28 5
29 5
30 5
31 5
32 5
33 5
34 5
35 5
36 5
37 5
38 5
39 5
40 5
41 5
42 5
43 5
44 5
45 5
46 5
;

# Matriz de Tiempo / Distancias (c[i,j])
# La matriz es de 47x47 (nodos 0 a 46)
param c :
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 :=
0 0.0000 40.7821 38.7797 126.7385 186.2183 114.0042 155.6038 129.3228 125.4354 109.7825 101.0475 137.5345 158.1082 143.6652 130.9203 71.0290 71.0864 71.7498 125.4625 75.9120 159.2222 124.3483 1.2278 53.6221 45.4185 45.0571 52.2945 70.9265 66.5614 5.6206 16.0196 5.1314 3.1540 75.1449 110.7744 111.0364 109.7639 83.1419 69.5680 75.1230 79.3247 73.1195 113.1657 71.7551 103.4023 104.1288 81.0118
1 40.7821 0.0000 14.1268 156.7465 221.5218 151.8842 187.0478 159.4916 154.6199 141.8526 134.9552 177.4489 195.8448 184.2747 157.9243 106.8025 102.1644 102.3572 166.1622 116.5684 199.7544 165.0710 40.9590 90.9995 66.1655 22.7082 91.9659 94.3633 31.2971 41.6625 56.7069 42.2979 37.7234 114.9355 129.8106 130.0477 119.5859 96.2975 67.6257 57.8848 69.6330 80.1146 104.9885 52.2824 101.5477 85.9878 66.7766
2 38.7797 14.1268 0.0000 161.9322 224.1996 152.6729 191.7105 164.6216 160.1362 131.1963 125.0434 171.1477 187.4688 179.2734 145.7468 108.8862 106.4914 106.8822 163.0823 113.8516 197.1835 161.8781 38.5258 91.9939 54.2941 36.1510 86.1964 101.3230 44.4046 37.7058 53.4924 41.8672 35.6491 108.9406 116.4557 116.6881 105.5334 82.5728 79.8660 71.8218 56.1828 66.1012 91.7425 40.4040 87.6333 74.5224 54.0302
